Identifier (RIC),Company Name,GICS Industry Name,Year,Board Cultural Diversity Percent,Board Gender Diversity Percent Score,Board Size,DIR Diversity Score,DIR Inclusion Score,EBITDA,Employees Prd/Prd Avg FY,Executive Members Gender Diversity Percent Score,Executives Cultural Diversity Score,Total Capital,Training Hours Total,Women Employees Score,Industry Group
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2020,27.27,35.14,11,33,24,4215000000,46312,57.33,25,12564000000,519008.5,57.79,Industrial & Services
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2021,27.27,32.26,11,42,24,3935000000,45065.5,52.63,9.2425,11069000000,632291.2,83.98,Industrial & Services
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2022,35.71,10.59,14,29.9,25,1867000000,44112,17.81,4.55,12151000000,816049.3,85.92,Industrial & Services
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2023,16.67,25,12,33.27142857,20.57142857,1854000000,30513.5,12.9,3.57,8947000000,552790,80.70833333,Industrial & Services
VEON-RX.MM,VEON Ltd,Wireless Telecommunication Services,2024,27.27,45.24,11,21,44,1618000000,16824,43.65,3.85,6227000000,302552,80.70833333,Industrial & Services
VIV.PA,Vivendi SE,Entertainment,2017,7.14,67.53,14,32.19142857,19.10142857,1672244815,26750,10.31,97.06,26681541728,110306,30.36,Industrial & Services
VIV.PA,Vivendi SE,Entertainment,2018,8.33,87.96,12,26,21,1999036609,37400,10.19,97.06,26378566841,346661,54.17,Industrial & Services
VIV.PA,Vivendi SE,Entertainment,2019,8.33,84.31,12,26,21,2647803959,42750,11.76,97.06,26840122862,361780,57.94,Industrial & Services
VIV.PA,Vivendi SE,Entertainment,2020,9.09,89.38,11,32,17,1128480703,38621.5,40.63,97.06,29407669761,360889,62.33,Industrial & Services
VIV.PA,Vivendi SE,Entertainment,2021,7.69,87.23,14,30,19,1177727758,34627,46.89,97.06,27665234295,302093,69.02,Industrial & Services
VIV.PA,Vivendi SE,Entertainment,2022,7.69,87.31,13,29.34,18.71,1259631849,35455.5,30.71,97.06,23501712329,300009,72.94,Industrial & Services
VIV.PA,Vivendi SE,Entertainment,2023,7.69,87.63,14,41,18,469027623,37100,85.86,97.06,29052122764,336654,73.39,Industrial & Services
VIV.PA,Vivendi SE,Entertainment,2024,7.14,94.27,14,41,19,1091210270,20950,82.29,97.06,7532870898,396025,85.16,Industrial & Services
VLOF.PA,Valeo SE,Automobile Components,2017,21.43,67.53,14,45.26571429,22.25142857,2874245750,101700,42.27,20.59,11252264248,1859854,91.67,Industrial & Services
VLOF.PA,Valeo SE,Automobile Components,2018,15.38,19.44,13,37,23,2705523443,112600,42.59,20,11628360400,2270560,89.44,Industrial & Services
VLOF.PA,Valeo SE,Automobile Components,2019,15.38,24.84,13,35,23,2773356052,114150,36.93,8,11542945542,2403014,84.21,Industrial & Services
VLOF.PA,Valeo SE,Automobile Components,2020,13.33,71.56,17,48,25,1839276991,112500,35.31,5.88,12292379091,2424533,82.42,Industrial & Services
VLOF.PA,Valeo SE,Automobile Components,2021,21.43,41.58,15,49,25,2632835414,106800,43.79,4.55,11729531865,1772368,81.08,Industrial & Services
VLOF.PA,Valeo SE,Automobile Components,2022,21.43,43.15,14,51.86,20.76,2575984589,106600,32.74,14.06,12723672945,1742599,81.25,Industrial & Services
VLOF.PA,Valeo SE,Automobile Components,2023,13.33,9.34,15,49,19,3042609780,111300,40.66,8.06,12521382142,2317529,79.95,Industrial & Services
VLOF.PA,Valeo SE,Automobile Components,2024,13.33,8.33,15,47,20,3028263795,109400,44.01,11.59142857,11849052697,2493777,81.93,Industrial & Services
VNAn.DE,Vonovia SE,Real Estate Management & Development,2017,8.608333333,74.47,12,34,42,4605866274,6902.5,32.98,23.57,28696278385,20800,7.89,Industrial & Services
VNAn.DE,Vonovia SE,Real Estate Management & Development,2018,8.608333333,84.07,11,35,42,5759047996,7942.5,33.04,23.57,36946653711,39100,7.02,Industrial & Services
VNAn.DE,Vonovia SE,Real Estate Management & Development,2019,8.33,65.23,12,43,40,5924970181,9185.5,91.28,23.57,45650747775,50454,5.97,Industrial & Services
VNAn.DE,Vonovia SE,Real Estate Management & Development,2020,8.33,64.72,12,37,43,6535546936,10134,88.58,23.57,50546600004,65976,6.07,Industrial & Services
VNAn.DE,Vonovia SE,Real Estate Management & Development,2021,8.33,68.84,12,46,45,6899853444,10483.5,85.14,23.57,60238519785,364360,6.08,Industrial & Services
VNAn.DE,Vonovia SE,Real Estate Management & Development,2022,8.33,67.2,12,40.89,44.05,10881590615,13246.5,82.97,23.57,95376622786,434787,7.99,Industrial & Services
VNAn.DE,Vonovia SE,Real Estate Management & Development,2023,8.33,62.77,12,40,45,2786386986,15893,73.02,23.57,85820633562,503047,10.7,Industrial & Services
VNAn.DE,Vonovia SE,Real Estate Management & Development,2024,10,94.62,10,44,43,2756227031,13946,65.95,23.57,81061326741,559710,9.86,Industrial & Services
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2017,30.77,78.55,13,50,67,14694481716,111620,52.86,27.61,1.27775E+11,2047237.333,67.45,Industrial & Services
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2018,46.15,87.27,13,51,67,18332470861,108845.5,49.88,27.61,1.37488E+11,2047237.333,71.31,Industrial & Services
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2019,38.46,95.64,13,57,75,15475042064,102565.5,69.06,27.61,1.30566E+11,1840100,70.7,Industrial & Services
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2020,25,86.26,12,63,69,20547038712,97107.5,78.96,29.69,1.51704E+11,1300124,68.66,Industrial & Services
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2021,27.27,90.84,11,64.58,73.33,23390331433,95862.5,65.69,30.36,1.47276E+11,2828220,74.83,Industrial & Services
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2022,20,92.22,10,59,47,17813554633,96723.5,67.55,11.29,1.40708E+11,1425120,76.6,Industrial & Services
VOD.L,Vodafone Group PLC,Wireless Telecommunication Services,2023,23.08,94.31,13,60,27,16873150587,90063.5,66.95,33.78,1.41854E+11,1922340,71.34,Industrial & Services
