Identifier,Company Name,GICS Industry Name,Year,Board Cultural Diversity Percent,Board Gender Diversity Percent Score,Board Size,DIR Diversity Score,DIR Inclusion Score,EBITDA,Employees Prd/Prd Avg FY,Executive Members Gender Diversity Percent Score,Executives Cultural Diversity Score,Total Capital,Training Hours Total,Women Employees Score
CENCOMALLS.SN,Cencosud Shopping SA,Real Estate Management & Development,2024,11.11,21.28,9.0,27.0,29.0,323067429.98,533.0,8.51,40.91,3656464710.86,2160.0,8.29
CENCOSUD.SN,Cencosud SA,Consumer Staples Distribution & Retail,2017,22.22,66.67,9.0,34.0,0.0,1712477414.79,136990.5,17.57,71.772,11593327869.52,1071678.5333333334,30.68
CENCOSUD.SN,Cencosud SA,Consumer Staples Distribution & Retail,2018,22.22,62.79,9.0,31.0,0.0,878870298.04,134833.5,19.77,71.772,11064984529.12,1071678.5333333334,33.7
CENCOSUD.SN,Cencosud SA,Consumer Staples Distribution & Retail,2019,22.22,61.63,9.0,25.0,21.0,1018337234.86,129557.5,17.44,71.772,12305953547.57,1071678.5333333334,38.24
CENCOSUD.SN,Cencosud SA,Consumer Staples Distribution & Retail,2020,33.33,59.3,9.0,36.0,30.0,1230328924.27,121453.5,18.18,90.0,10993854786.9,1071678.5333333334,40.77
CENCOSUD.SN,Cencosud SA,Consumer Staples Distribution & Retail,2021,25.0,69.77,8.0,25.0,37.0,1633480169.19,116926.0,23.91,70.0,9806386672.54,1071678.5333333334,39.87
CENCOSUD.SN,Cencosud SA,Consumer Staples Distribution & Retail,2022,22.22,41.49,9.0,27.83,25.0,1727937728.24,119552.5,64.89,50.0,10702406179.52,813498.0,45.41
CENCOSUD.SN,Cencosud SA,Consumer Staples Distribution & Retail,2023,44.44,90.43,9.0,53.0,47.0,1565591055.89,122274.0,85.11,62.5,10694915594.27,1520025.6,45.41
CENCOSUD.SN,Cencosud SA,Consumer Staples Distribution & Retail,2024,44.44,87.23,9.0,39.0,42.0,1531407832.96,121590.5,84.04,86.36,10854170017.13,881512.0,46.7
CFR.S,Compagnie Financiere Richemont SA,Textiles Apparel & Luxury Goods,2017,84.21,13.13,19.0,30.0,41.0,2315081038.49,28695.0,24.14,64.57428571428571,18815624134.77,275984.325,34.29
CFR.S,Compagnie Financiere Richemont SA,Textiles Apparel & Luxury Goods,2018,78.95,41.8,19.0,43.0,47.0,2958280968.93,28660.0,61.4,58.33,28125231019.44,275984.325,38.24
CFR.S,Compagnie Financiere Richemont SA,Textiles Apparel & Luxury Goods,2019,80.0,56.21,20.0,49.0,50.0,3107122826.7,32190.0,84.71,93.75,27031968592.26,256092.0,43.22
CFR.S,Compagnie Financiere Richemont SA,Textiles Apparel & Luxury Goods,2020,80.0,60.4,20.0,57.0,47.0,3379287526.19,35648.5,62.32,94.95,29780522774.9,335175.8,42.0
CFR.S,Compagnie Financiere Richemont SA,Textiles Apparel & Luxury Goods,2021,80.0,53.14,20.0,53.72,66.67,3380010789.76,35208.5,25.97,80.36,36866980977.18,240930.76,42.19
CFR.S,Compagnie Financiere Richemont SA,Textiles Apparel & Luxury Goods,2022,75.0,56.86,20.0,55.0,43.0,5831258644.54,33022.0,24.14,97.22,38582572614.11,165290.88,57.42
CFR.S,Compagnie Financiere Richemont SA,Textiles Apparel & Luxury Goods,2023,64.71,60.95,17.0,50.0,38.0,7068145113.21,32621.5,23.5,18.75,37600667685.54,296939.51,56.11
CFR.S,Compagnie Financiere Richemont SA,Textiles Apparel & Luxury Goods,2024,57.89,63.89,19.0,49.0,43.0,6795246781.0,35538.0,22.34,8.66,39898330329.29,361477.0,56.11
CLN.S,Clariant AG,Chemicals,2017,70.0,88.36,10.0,58.0,22.0,892948783.74,17788.5,97.37,66.92,5371035615.31,201884.0,50.52
CLN.S,Clariant AG,Chemicals,2018,70.0,85.63,10.0,49.0,22.0,734664764.62,18018.0,97.13,66.92,5308742612.59,192435.0,49.05
CLN.S,Clariant AG,Chemicals,2019,83.33,76.95,12.0,43.0,19.0,765654060.76,17562.0,29.78,96.43,5131225459.81,234240.0,55.51
CLN.S,Clariant AG,Chemicals,2020,83.33,70.26,12.0,42.0,14.0,668850977.29,15229.0,29.3,93.75,4974579143.6,205861.0,53.64
CLN.S,Clariant AG,Chemicals,2021,83.33,70.79,12.0,40.0,15.0,791493093.62,13304.5,17.81,66.51,4925454944.09,113190.0,53.72
CLN.S,Clariant AG,Chemicals,2022,81.82,72.95,11.0,36.09,14.29,926006057.98,12261.0,25.97,80.36,4302250108.18,164523.0,49.15
CLN.S,Clariant AG,Chemicals,2023,81.82,86.03,11.0,56.0,36.0,718954248.37,10814.5,83.74,5.09,4193701723.11,114508.0,63.05
CLN.S,Clariant AG,Chemicals,2024,81.82,78.36,11.0,64.0,33.0,785510283.7685713,14996.785714285714,79.0,59.38,4886712800.955715,95957.0,59.47
CMCL.A,Caledonia Mining Corporation PLC,Metals & Mining,2017,11.11,4.5928571428571425,7.285714285714286,12.0,36.8,20207000.0,1235.5,20.67285714285714,41.666666666666664,62304000.0,10801.0,13.057500000000001
CMCL.A,Caledonia Mining Corporation PLC,Metals & Mining,2018,11.11,6.0,6.0,12.0,36.8,24761000.0,1364.0,16.67,25.0,71008000.0,10801.0,13.057500000000001
CMCL.A,Caledonia Mining Corporation PLC,Metals & Mining,2019,11.11,2.0,6.0,12.0,36.8,25629000.0,1447.0,20.83,50.0,84768000.0,10801.0,13.057500000000001
CMCL.A,Caledonia Mining Corporation PLC,Metals & Mining,2020,11.11,3.57,7.0,8.0,0.0,30854000.0,1525.5,25.0,50.0,128027000.0,10801.0,13.057500000000001
CMCL.A,Caledonia Mining Corporation PLC,Metals & Mining,2021,11.11,1.67,7.0,9.0,0.0,45576000.0,1652.0,26.67,41.666666666666664,158690000.0,10801.0,1.56
CMCL.A,Caledonia Mining Corporation PLC,Metals & Mining,2022,11.11,10.94,8.0,17.0,67.0,50929000.0,1833.5,17.74,41.666666666666664,181908000.0,6251.0,0.74
CMCL.A,Caledonia Mining Corporation PLC,Metals & Mining,2023,11.11,3.13,8.0,9.0,67.0,56191000.0,1509.5833333333333,16.13,41.666666666666664,206115000.0,5917.0,24.2
CMCL.A,Caledonia Mining Corporation PLC,Metals & Mining,2024,11.11,4.84,9.0,17.0,50.0,34929000.0,1509.5833333333333,21.67,41.666666666666664,289252000.0,20235.0,25.73
CNH.N,CNH Industrial NV,Machinery,2017,90.91,82.73,11.0,52.43714285714286,68.1,4207000000.0,54989.583333333336,47.21,17.066666666666666,30152000000.0,827501.0,26.44
CNH.N,CNH Industrial NV,Machinery,2018,94.25714285714285,83.62,11.0,44.0,62.0,4673000000.0,54989.583333333336,42.58,17.066666666666666,29543000000.0,714610.0,31.35
CNH.N,CNH Industrial NV,Machinery,2019,90.0,88.41,10.0,49.0,65.0,4216000000.0,64062.0,51.3,38.46,31010000000.0,868779.0,28.82
CNH.N,CNH Industrial NV,Machinery,2020,88.89,70.83,9.0,47.0,71.0,2137000000.0,63757.5,58.44,23.81,31082000000.0,653196.0,27.88
CNH.N,CNH Industrial NV,Machinery,2021,90.0,24.14,10.0,45.0,68.0,4119000000.0,67955.5,73.37,17.5,27750000000.0,598426.0,25.17
CNH.N,CNH Industrial NV,Machinery,2022,100.0,52.72,9.0,57.06,70.7,4459000000.0,55982.5,60.33,7.95,29938000000.0,1041982.0,27.72
CNH.N,CNH Industrial NV,Machinery,2023,100.0,85.64,9.0,62.0,70.0,5509000000.0,40145.0,57.98,1.14,35476000000.0,899173.0,33.15
CNH.N,CNH Industrial NV,Machinery,2024,100.0,79.44,9.0,63.0,70.0,4455000000.0,38035.0,55.0,13.54,34650000000.0,558735.0,37.58
CNR.TO,Canadian National Railway Co,Ground Transportation,2017,36.36,78.82,11.0,33.0,27.0,5187246561.18,23097.0,44.25,5.77,21852588057.57,747566.0,10.23
CNR.TO,Canadian National Railway Co,Ground Transportation,2018,30.77,93.57,13.0,30.0,27.0,5002566546.89,24832.5,47.92,5.77,22152966194.91,1400782.5,11.22
CNR.TO,Canadian National Railway Co,Ground Transportation,2019,30.77,92.62,13.0,36.0,27.0,5509779762.82,25847.5,64.78,5.77,24516402279.38,1985584.0,11.21
CNR.TO,Canadian National Railway Co,Ground Transportation,2020,30.77,92.06,13.0,39.0,10.0,5382560879.81,25178.0,75.18,5.77,25575019638.65,1184460.0,7.86
CNR.TO,Canadian National Railway Co,Ground Transportation,2021,28.57,95.29,14.0,35.6,15.38,5668038625.93,23492.5,50.99,5.77,27884280512.9,554608.0,10.0
CNR.TO,Canadian National Railway Co,Ground Transportation,2022,9.09,95.02,11.0,34.0,19.0,6324451989.08,23287.5,42.07,5.77,27170270868.7,912300.0,9.35
CNR.TO,Canadian National Railway Co,Ground Transportation,2023,27.721666666666664,96.0,12.0,36.0,17.0,6352585881.46,24479.0,64.89,5.77,29135522838.81,890037.0,13.7
CNR.TO,Canadian National Railway Co,Ground Transportation,2024,27.721666666666664,97.38,11.0,33.0,17.0,5714186369.96,24829.0,65.41,5.77,29168984700.97,1247226.0,12.15
CPHN.S,CPH Group AG,Paper & Forest Products,2017,16.67,31.79,6.0,19.0,4.0,34651544.7,1002.0,22.855,42.19,564015190.39,19508.4,57.125
CPHN.S,CPH Group AG,Paper & Forest Products,2018,16.67,31.79,6.0,19.0,4.0,85783574.49,1050.0,22.855,42.19,665786631.34,19508.4,57.125
CPHN.S,CPH Group AG,Paper & Forest Products,2019,16.67,31.79,6.0,19.0,4.0,90921678.03,1083.5,22.855,42.19,582711303.99,19508.4,57.125
CPHN.S,CPH Group AG,Paper & Forest Products,2020,16.67,31.79,6.0,19.0,4.0,62310473.39,1092.0,22.855,42.19,666253530.67,19508.4,57.125
CPHN.S,CPH Group AG,Paper & Forest Products,2021,16.67,15.59,6.0,17.0,0.0,28193378.65,1082.0833333333333,17.81,42.19,460771760.58,19508.4,58.75
CPHN.S,CPH Group AG,Paper & Forest Products,2022,16.67,43.96,6.0,19.0,4.0,141815231.5,1082.0833333333333,25.97,42.19,539180008.65,19508.4,54.44
CPHN.S,CPH Group AG,Paper & Forest Products,2023,16.67,36.52,6.0,19.0,4.0,121218062.98,1188.0,24.14,42.19,519303624.48,15116.8,57.27
CPHN.S,CPH Group AG,Paper & Forest Products,2024,16.67,31.09,6.0,21.0,8.0,53161375.66,1077.0,23.5,42.19,251747134.04,23900.0,58.04
CPRI.MI,Davide Campari Milano NV,Beverages,2017,66.67,75.45,12.0,44.528571428571425,42.36714285714286,510550497.23,4096.0,44.79,97.62,3903264116.31,22839.0,98.28
CPRI.MI,Davide Campari Milano NV,Beverages,2018,54.55,83.62,11.0,29.0,14.0,497063950.82,3822.5,22.13,97.62,3975250022.94,100403.0,83.82
CPRI.MI,Davide Campari Milano NV,Beverages,2019,100.0,75.61,6.0,29.0,14.0,530457592.54,3663.0,20.95,97.62,4140192363.74,75415.0,85.37
CPRI.MI,Davide Campari Milano NV,Beverages,2020,100.0,70.83,9.0,37.0,43.0,466047874.94,3742.5,20.64,97.62,4324377137.27,91848.17,77.88
CPRI.MI,Davide Campari Milano NV,Beverages,2021,100.0,46.55,10.0,58.0,47.0,568856148.97,3813.0,14.86,97.62,4442057158.45,77794.05,83.08
CPRI.MI,Davide Campari Milano NV,Beverages,2022,100.0,38.59,10.0,52.7,78.57,694563356.16,4004.0,16.85,97.62,4795911815.07,66943.55,83.13
CPRI.MI,Davide Campari Milano NV,Beverages,2023,90.91,27.66,11.0,51.0,50.0,800437023.39,4465.0,17.55,97.62,5717391544.26,79305.9,83.15
CPRI.MI,Davide Campari Milano NV,Beverages,2024,90.91,19.44,11.0,55.0,50.0,751112951.65,4939.0,12.78,97.62,6956103116.26,77732.0,80.73
CRAYN.OL,Crayon Group Holding ASA,Software,2017,20.0,57.214,9.2,36.362,39.4,12652979.16,2555.25,57.572,66.82,122828804.68,94909.89333333333,41.215
CRAYN.OL,Crayon Group Holding ASA,Software,2018,20.0,57.214,9.2,36.362,39.4,20495560.67,2555.25,57.572,66.82,124192181.69,94909.89333333333,41.215
CRAYN.OL,Crayon Group Holding ASA,Software,2019,20.0,57.214,9.2,36.362,39.4,28470450.2,1241.0,57.572,66.82,119081837.24,94909.89333333333,41.215
CRAYN.OL,Crayon Group Holding ASA,Software,2020,20.0,31.45,8.0,20.0,33.0,44464729.13,1540.5,31.75,55.0,186624115.46,94909.89333333333,41.215
CRAYN.OL,Crayon Group Holding ASA,Software,2021,20.0,25.86,8.0,24.0,44.0,65818751.63,2022.5,50.99,54.55,529535013.12,94909.89333333333,41.215
CRAYN.OL,Crayon Group Holding ASA,Software,2022,20.0,81.55,10.0,43.81,40.0,76423008.22,2803.0,69.64,66.82,594371561.27,46290.0,41.215
CRAYN.OL,Crayon Group Holding ASA,Software,2023,20.0,76.22,10.0,47.0,40.0,86432299.63,3654.5,76.22,66.82,501721739.3,101772.68,40.54
CRAYN.OL,Crayon Group Holding ASA,Software,2024,20.0,70.99,10.0,47.0,40.0,100125817.15,4070.0,59.26,90.91,432617436.67,136667.0,41.89
CTOS.KL,CTOS Digital Bhd,Professional Services,2017,16.67,93.27333333333333,7.0,36.0,29.0,15778407.664285714,573.0,64.04333333333334,66.13,96600720.39428572,12215.166666666666,83.21
CTOS.KL,CTOS Digital Bhd,Professional Services,2018,16.67,93.27333333333333,7.0,36.0,29.0,8541646.49,573.0,64.04333333333334,66.13,17329055.69,12215.166666666666,83.21
CTOS.KL,CTOS Digital Bhd,Professional Services,2019,16.67,93.27333333333333,7.0,36.0,29.0,11789190.51,573.0,64.04333333333334,66.13,26768647.59,12215.166666666666,83.21
CTOS.KL,CTOS Digital Bhd,Professional Services,2020,16.67,93.27333333333333,7.0,36.0,29.0,13119900.5,573.0,64.04333333333334,66.13,62263432.84,12215.166666666666,83.21
CTOS.KL,CTOS Digital Bhd,Professional Services,2021,16.67,93.27333333333333,7.0,36.0,29.0,14335975.02,573.0,64.04333333333334,66.13,75054514.89,12215.166666666666,83.21
CTOS.KL,CTOS Digital Bhd,Professional Services,2022,16.67,89.69,8.0,36.0,29.0,16983409.09,573.0,82.4,66.13,151196818.18,4594.0,82.1
CTOS.KL,CTOS Digital Bhd,Professional Services,2023,16.67,94.39,7.0,35.0,29.0,21503485.84,573.0,79.11,66.13,162380174.29,16644.0,87.27
CTOS.KL,CTOS Digital Bhd,Professional Services,2024,16.67,95.74,6.0,37.0,29.0,24175246.2,573.0,30.62,66.13,181212399.28,15407.5,80.26
CVO.PA,Covivio SA,Diversified REITs,2017,17.65,28.35,17.0,35.215714285714284,35.26285714285714,894384664.29,806.0,88.14,52.63,24261779489.21,9645.27,59.084
CVO.PA,Covivio SA,Diversified REITs,2018,17.65,6.02,17.0,28.0,29.0,798027341.96,861.5,81.02,52.63,25845665886.78,12429.43,59.084
CVO.PA,Covivio SA,Diversified REITs,2019,17.65,10.78,17.0,28.0,29.0,963741228.17,930.5,90.2,52.63,26308392933.21,12211.89,59.084
CVO.PA,Covivio SA,Diversified REITs,2020,20.0,25.63,15.0,30.0,35.0,875092818.76,973.0,75.0,52.63,30671239618.95,21377.96,51.09
CVO.PA,Covivio SA,Diversified REITs,2021,20.0,27.99,15.0,40.0,37.0,808372553.03,982.5,77.69,52.63,29229742173.11,21294.74,69.28
CVO.PA,Covivio SA,Diversified REITs,2022,20.0,26.9,15.0,44.51,36.84,890062071.92,1000.0,70.81,52.63,27087526755.14,19840.4,52.41
CVO.PA,Covivio SA,Diversified REITs,2023,26.67,25.76,15.0,39.0,40.0,954375200.03,1006.5,63.89,52.63,25286440135.52,23310.0,59.97
CVO.PA,Covivio SA,Diversified REITs,2024,28.57,38.02,14.0,37.0,40.0,924008696.55,937.1428571428571,61.46,52.63,23238430479.35,22895.6,62.67
DANO.PA,Danone SA,Food Products,2017,18.75,73.2,16.0,51.0,18.0,5604539292.95,101967.0,89.69,73.53,39922745648.44,2336262.0,41.48
DANO.PA,Danone SA,Food Products,2018,25.0,55.56,16.0,48.0,11.0,5287182310.3,105313.0,95.83,57.5,38731764382.05,2517432.0,35.2
DANO.PA,Danone SA,Food Products,2019,31.25,56.86,16.0,52.0,16.0,5700289218.21,104116.0,98.37,73.06333333333333,38392036410.11,2479826.0,46.83
DANO.PA,Danone SA,Food Products,2020,31.25,51.25,16.0,47.0,12.0,5586223742.06,102180.0,79.69,73.06333333333333,39488275525.16,2246183.0,45.83
DANO.PA,Danone SA,Food Products,2021,20.0,27.99,16.0,43.69,33.33,5167905781.78,100008.0,90.64,73.06333333333333,38177250301.25,2532056.0,41.74
DANO.PA,Danone SA,Food Products,2022,23.08,60.41,13.0,43.0,44.0,4998929794.52,97135.5,85.03,73.06333333333333,34412457191.78,2322335.0,42.15
DANO.PA,Danone SA,Food Products,2023,41.67,73.23,12.0,51.0,65.0,5053358789.58,92504.5,44.19,73.06333333333333,35118581219.03,2451042.0,45.77
DANO.PA,Danone SA,Food Products,2024,45.45,55.73,11.0,56.0,65.0,4829692514.75,89185.5,40.1,88.16,33205300755.77,2090720.0,46.15
DELM.KL,DKSH Holdings (Malaysia) Bhd,Trading Companies & Distributors,2017,27.776666666666667,72.67666666666666,6.0,60.0,29.0,21532146.39,2972.5,59.63999999999999,36.29,148008407.52,174900.0,96.64333333333332
DELM.KL,DKSH Holdings (Malaysia) Bhd,Trading Companies & Distributors,2018,27.776666666666667,72.67666666666666,6.0,60.0,29.0,18853026.63,3076.0,59.63999999999999,36.29,159361985.47,174900.0,96.64333333333332
DELM.KL,DKSH Holdings (Malaysia) Bhd,Trading Companies & Distributors,2019,27.776666666666667,72.67666666666666,6.0,60.0,29.0,41223526.53,3272.0,59.63999999999999,36.29,313930300.81,174900.0,96.64333333333332
DELM.KL,DKSH Holdings (Malaysia) Bhd,Trading Companies & Distributors,2020,27.776666666666667,72.67666666666666,6.0,60.0,29.0,41724129.35,3352.5,59.63999999999999,36.29,336458706.47,174900.0,96.64333333333332
DELM.KL,DKSH Holdings (Malaysia) Bhd,Trading Companies & Distributors,2021,27.776666666666667,72.67666666666666,6.0,60.0,29.0,51105427.47,3261.5,59.63999999999999,36.29,321237752.16,174900.0,96.64333333333332
DELM.KL,DKSH Holdings (Malaysia) Bhd,Trading Companies & Distributors,2022,16.67,43.44,6.0,60.0,29.0,53095000.0,3225.0,40.19,36.29,306095000.0,174900.0,97.22
DELM.KL,DKSH Holdings (Malaysia) Bhd,Trading Companies & Distributors,2023,33.33,78.85,6.0,44.0,29.0,51269716.78,3300.0,59.4,36.29,323105664.49,174900.0,96.88
DELM.KL,DKSH Holdings (Malaysia) Bhd,Trading Companies & Distributors,2024,33.33,95.74,6.0,76.0,29.0,53909131.6,3208.5,79.33,36.29,370430841.54,174900.0,95.83
DGE.L,Diageo PLC,Beverages,2017,45.45,98.3,11.0,65.10285714285715,86.83714285714287,5012752599.57,30768.0,93.75,12.5,27682188212.31,480528.0,74.14
DGE.L,Diageo PLC,Beverages,2018,50.0,94.04,10.0,64.0,88.0,5621887970.34,29706.5,92.97,58.60428571428571,28751799463.79,641484.0,77.94
DGE.L,Diageo PLC,Beverages,2019,50.0,98.07,10.0,67.0,88.0,5802528885.66,28756.0,91.47,80.56,28989388708.37,508245.0,76.83
DGE.L,Diageo PLC,Beverages,2020,50.0,97.33,10.0,69.0,93.0,5282673997.73,27969.0,92.71,72.22,31859098348.46,444039.0,70.19
DGE.L,Diageo PLC,Beverages,2021,50.0,95.34,10.0,59.0,67.0,5774834576.69,27785.5,84.76,71.88,32522607228.78,457428.0,70.0
DGE.L,Diageo PLC,Beverages,2022,50.0,99.7,12.0,64.72,92.86,7157736367.63,28170.5,86.69,83.93,31665773838.51,466388.0,65.63
DGE.L,Diageo PLC,Beverages,2023,41.67,99.7,12.0,71.0,86.0,7107000000.0,29413.5,86.74,58.06,33064000000.0,607317.9,74.46
DGE.L,Diageo PLC,Beverages,2024,45.45,99.77,11.0,61.0,93.0,6790000000.0,30180.5,90.41,31.08,34175000000.0,665214.0,77.6
DHLn.DE,Deutsche Post AG,Air Freight & Logistics,2017,5.0,96.28,20.0,50.0,76.0,6081980782.38,513790.0,87.23,50.0,22683269154.64,4188470.0,73.86
DHLn.DE,Deutsche Post AG,Air Freight & Logistics,2018,5.0,91.59,20.0,48.0,74.0,7326360216.53,533501.5,74.11,31.82,34747453894.85,4230980.0,68.37
DHLn.DE,Deutsche Post AG,Air Freight & Logistics,2019,5.0,77.59,20.0,50.0,31.0,8227025088.0,547191.5,79.36,16.67,35135529000.29,4471200.48,71.55
DHLn.DE,Deutsche Post AG,Air Freight & Logistics,2020,5.0,77.16,20.0,50.0,31.0,10655837811.43,559449.0,83.25,68.0,40451880801.17,5688009.6,69.29
DHLn.DE,Deutsche Post AG,Air Freight & Logistics,2021,5.0,80.07,20.0,38.92,55.35,13317645453.93,582118.5,46.89,75.53,44770706864.02,4118212.8,62.63
DHLn.DE,Deutsche Post AG,Air Freight & Logistics,2022,5.0,78.14,20.0,35.0,58.0,13422517123.29,596270.5,62.19,72.45,49105308219.18,5685724.8,66.26
DHLn.DE,Deutsche Post AG,Air Freight & Logistics,2023,5.0,83.99,20.0,46.0,15.0,11647335371.3,597337.0,76.98,38.89,50332733713.71,3781751.4,69.26
DHLn.DE,Deutsche Post AG,Air Freight & Logistics,2024,4.76,86.2,21.0,45.417142857142856,48.621428571428574,10872761155.4,598059.5,74.55,78.57,50068330054.87,4695728.4,69.79
DKSH.S,DKSH Holding AG,Trading Companies & Distributors,2017,22.22,7.53,9.0,35.0,8.5,326696089.5,31145.5,60.53,76.978,1778302370.93,317256.412,82.68857142857144
DKSH.S,DKSH Holding AG,Trading Companies & Distributors,2018,22.22,6.25,9.0,35.0,0.0,309965355.61,32484.5,59.77,76.978,1945282249.85,317256.412,81.87
DKSH.S,DKSH Holding AG,Trading Companies & Distributors,2019,30.0,64.06,10.0,30.0,0.0,409072122.34,33174.5,73.9,76.978,2413205207.69,456414.0,82.59
DKSH.S,DKSH Holding AG,Trading Companies & Distributors,2020,25.0,70.26,8.0,27.0,0.0,430233871.88,32900.0,29.3,78.65,2672240424.81,405216.0,82.79
DKSH.S,DKSH Holding AG,Trading Companies & Distributors,2021,22.22,65.1,9.0,36.0,0.0,445954834.47,31950.0,17.81,74.77,2711576408.68,101793.0,83.33
DKSH.S,DKSH Holding AG,Trading Companies & Distributors,2022,22.22,59.18,9.0,35.0,8.5,479770662.05,31265.0,25.97,65.63,3071073128.52,174269.3,82.51
DKSH.S,DKSH Holding AG,Trading Companies & Distributors,2023,25.0,56.86,8.0,42.0,24.0,538918597.74,29069.5,24.14,76.39,3203921568.63,448589.76,82.84
DKSH.S,DKSH Holding AG,Trading Companies & Distributors,2024,22.22,43.28,9.0,40.0,27.0,509700176.37,26614.5,23.5,89.45,2998015873.02,317256.412,82.89
DOKA.S,Dormakaba Holding AG,Building Products,2017,45.45,80.63,11.0,36.0,0.0,400271370.42,16375.5,24.14,69.18142857142858,1042688654.63,188836.06666666665,90.63
DOKA.S,Dormakaba Holding AG,Building Products,2018,45.45,81.25,11.0,55.0,0.0,435265602.91,16383.0,29.78,85.71,1038881034.13,188836.06666666665,81.58
DOKA.S,Dormakaba Holding AG,Building Products,2019,50.0,87.58,10.0,55.0,36.0,459016393.44,15815.0,29.3,83.85,1053586065.57,108432.0,75.81
DOKA.S,Dormakaba Holding AG,Building Products,2020,50.0,84.41,10.0,55.0,29.0,343152782.18,15509.0,27.54,84.4,1019638897.69,228837.0,65.0
DOKA.S,Dormakaba Holding AG,Building Products,2021,50.0,80.92,10.0,49.74,30.77,381771002.27,15093.5,56.31,66.96,1019353443.62,188331.0,59.48
DOKA.S,Dormakaba Holding AG,Building Products,2022,50.0,24.75,10.0,43.0,38.0,382343700.91,15396.5,24.14,57.41,1228610325.69,188592.0,58.96
DOKA.S,Dormakaba Holding AG,Building Products,2023,30.0,11.19,10.0,34.0,40.0,429800067.02,15573.5,55.75,45.7,1176812241.71,193799.6,60.96
DOKA.S,Dormakaba Holding AG,Building Products,2024,77.78,21.97,9.0,52.0,43.0,466340269.28,15398.0,68.78,60.24,1054411928.34,225024.8,60.96
DSFIR.AS,DSM-Firmenich AG,Chemicals,2017,58.82,87.81,17.0,61.0,21.0,1534435727.2533333,24991.5,76.75,74.22,24880156035.62,234408.0,69.64
DSFIR.AS,DSM-Firmenich AG,Chemicals,2018,58.82,87.81,17.0,61.0,21.0,1534435727.2533333,24991.5,76.75,74.22,24880156035.62,234408.0,69.64
DSFIR.AS,DSM-Firmenich AG,Chemicals,2019,58.82,87.81,17.0,61.0,21.0,1534435727.2533333,24991.5,76.75,74.22,24880156035.62,234408.0,69.64
DSFIR.AS,DSM-Firmenich AG,Chemicals,2020,58.82,87.81,17.0,61.0,21.0,1534435727.2533333,24991.5,76.75,74.22,24880156035.62,234408.0,69.64
DSFIR.AS,DSM-Firmenich AG,Chemicals,2021,58.82,87.81,17.0,61.0,21.0,1435782006.68,24991.5,76.75,74.22,24880156035.62,234408.0,69.64
DSFIR.AS,DSM-Firmenich AG,Chemicals,2022,58.82,87.81,17.0,61.0,21.0,1514340753.42,24991.5,76.75,74.22,14885488013.7,234408.0,69.64
DSFIR.AS,DSM-Firmenich AG,Chemicals,2023,58.82,87.81,17.0,61.0,21.0,1653184421.66,24991.5,76.75,74.22,30790283954.84,234408.0,69.64
